Recording timestamp	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording start time	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision (mm)	Average calibration accuracy (degrees)	Average calibration precision (degrees)	Average calibration accuracy (pixels)	Average calibration precision (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (RCSmm)	Eye position left Y (RCSmm)	Eye position left Z (RCSmm)	Eye position right X (RCSmm)	Eye position right Y (RCSmm)	Eye position right Z (RCSmm)	Gaze point left X (RCSmm)	Gaze point left Y (RCSmm)	Gaze point right X (RCSmm)	Gaze point right Y (RCSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (RCSpx)	Presented Media position Y (RCSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	AOI hit [bear_raindeer - correct]	AOI hit [bear_raindeer - foil1]	AOI hit [bear_raindeer - foil2]	
116379	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419765204			894	493			894	493	-0,01382	-0,17331	-0,98477					3,33	Invalid	Valid				170,0	190,3	471,7			163,4	90,1	0,4529	0,4665			0,4529	0,4665	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4959	894	493	0,4529	0,4665	0	0	0	
116395	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419781859			909	476			909	476	-0,00831	-0,16727	-0,98588					3,31	Invalid	Valid				170,1	190,7	472,9			166,1	86,9	0,4633	0,4540			0,4633	0,4540	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4960	909	476	0,4633	0,4540	0	0	0	
116412	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419798513			912	465			912	465	-0,00683	-0,16345	-0,98653					3,31	Invalid	Valid				170,0	190,8	473,0			166,7	85,0	0,4659	0,4466			0,4659	0,4466	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4961	912	465	0,4659	0,4466	0	0	0	
116429	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419815168			902	472			902	472	-0,01069	-0,16645	-0,98599					3,32	Invalid	Valid				170,0	191,2	473,9			164,9	86,2	0,4585	0,4512			0,4585	0,4512	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4962	902	472	0,4585	0,4512	0	0	0	
116445	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419831823			885	480			885	480	-0,01676	-0,16916	-0,98545					3,32	Invalid	Valid				169,7	190,8	472,8			161,7	87,8	0,4461	0,4573			0,4461	0,4573	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4963	885	480	0,4461	0,4573	0	0	0	
116462	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419848478			884	466			884	466	-0,01629	-0,16415	-0,98630					3,30	Invalid	Valid				169,5	191,1	473,7			161,6	85,1	0,4459	0,4470			0,4459	0,4470	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4964	884	466	0,4459	0,4470	0	0	0	
116479	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419865132			882	460			882	460	-0,01626	-0,16141	-0,98675					3,28	Invalid	Valid				169,1	190,8	473,3			161,3	84,0	0,4445	0,4426			0,4445	0,4426	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4965	882	460	0,4445	0,4426	0	0	0	
116495	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419881787			879	462			879	462	-0,01666	-0,16187	-0,98667					3,28	Invalid	Valid				168,7	190,6	473,4			160,7	84,5	0,4422	0,4444			0,4422	0,4444	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4966	879	462	0,4422	0,4444	0	0	0	
116512	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419898442			849	455			849	455	-0,02722	-0,15788	-0,98708					3,28	Invalid	Valid				168,1	189,8	471,9			155,1	83,1	0,4204	0,4390			0,4204	0,4390	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4967	849	455	0,4204	0,4390	0	0	0	
116529	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419915096			819	450			819	450	-0,03699	-0,15541	-0,98716					3,28	Invalid	Valid				167,4	189,4	471,4			149,7	82,3	0,3994	0,4357			0,3994	0,4357	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4968	819	450	0,3994	0,4357	0	0	0	
116545	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419931751			771	420			771	420	-0,05463	-0,14430	-0,98802					3,24	Invalid	Valid				167,1	189,7	472,4			141,0	76,7	0,3654	0,4140			0,3654	0,4140	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4969	771	420	0,3654	0,4140	0	0	0	
116562	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419948406			779	412			779	412	-0,05056	-0,14270	-0,98847					3,23	Invalid	Valid				166,7	190,6	474,5			142,4	75,3	0,3708	0,4085			0,3708	0,4085	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4970	779	412	0,3708	0,4085	0	0	0	
116579	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419965060			787	400			787	400	-0,04634	-0,13851	-0,98928					3,24	Invalid	Valid				166,0	190,6	474,4			143,8	73,2	0,3761	0,4003			0,3761	0,4003	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4971	787	400	0,3761	0,4003	0	0	0	
116595	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419981715			781	405			781	405	-0,04683	-0,14155	-0,98882					3,23	Invalid	Valid				165,2	191,4	475,6			142,7	74,1	0,3719	0,4037			0,3719	0,4037	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4972	781	405	0,3719	0,4037	0	0	0	
116612	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6419998370			776	422			776	422	-0,04664	-0,14835	-0,98783					3,23	Invalid	Valid				164,3	191,6	475,5			141,9	77,2	0,3688	0,4159			0,3688	0,4159	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4973	776	422	0,3688	0,4159	0	0	0	
116629	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420015024			785	419			785	419	-0,04118	-0,14876	-0,98802					3,24	Invalid	Valid				163,3	192,6	477,4			143,4	76,7	0,3748	0,4138			0,3748	0,4138	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4974	785	419	0,3748	0,4138	0	0	0	
116645	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420031679			789	411			789	411	-0,03829	-0,14577	-0,98858					3,24	Invalid	Valid				162,7	192,8	477,8			144,2	75,1	0,3777	0,4078			0,3777	0,4078	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4975	789	411	0,3777	0,4078	0	0	0	
116662	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420048334			778	417			778	417	-0,03964	-0,14832	-0,98815					3,23	Invalid	Valid				161,4	193,1	478,6			142,2	76,2	0,3699	0,4120			0,3699	0,4120	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4976	778	417	0,3699	0,4120	0	0	0	
116679	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420064988			774	419			774	419	-0,03867	-0,14921	-0,98805					3,21	Invalid	Valid				160,2	193,1	479,1			141,5	76,7	0,3670	0,4138			0,3670	0,4138	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4977	774	419	0,3670	0,4138	0	0	0	
116695	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420081643			777	414			777	414	-0,03492	-0,14735	-0,98847					3,21	Invalid	Valid				159,0	193,2	479,9			142,0	75,8	0,3693	0,4103			0,3693	0,4103	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4978	777	414	0,3693	0,4103	0	0	0	
116712	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420098298			776	419			776	419	-0,03291	-0,14892	-0,98830					3,19	Invalid	Valid				157,8	193,2	480,7			141,8	76,6	0,3685	0,4138			0,3685	0,4138	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4979	776	419	0,3685	0,4138	0	0	0	
116728	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420114953			770	423			770	423	-0,03470	-0,15081	-0,98795					3,18	Invalid	Valid				157,6	193,5	480,5			140,7	77,3	0,3642	0,4162			0,3642	0,4162	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4980	770	423	0,3642	0,4162	0	0	0	
116745	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420131607			666	430			666	430	-0,06863	-0,15156	-0,98606					3,15	Invalid	Valid				155,2	192,8	481,5			121,7	78,6	0,2897	0,4215			0,2897	0,4215	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4981	666	430	0,2897	0,4215	0	0	0	
116762	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420148262			666	430			666	430	-0,06862	-0,15287	-0,98586					3,15	Invalid	Valid				155,2	193,4	481,2			121,7	78,6	0,2897	0,4215			0,2897	0,4215	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4982	666	430	0,2897	0,4215	0	0	0	
116778	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420164917			653	427			653	427	-0,06818	-0,14967	-0,98638					3,08	Invalid	Valid				152,7	192,4	481,6			119,4	78,1	0,2807	0,4194			0,2807	0,4194	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4983	653	427	0,2807	0,4194	0	0	0	
116795	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420181571			653	427			653	427	-0,06819	-0,14968	-0,98638					3,08	Invalid	Valid				152,7	192,4	481,6			119,4	78,1	0,2807	0,4194			0,2807	0,4194	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4984	653	427	0,2807	0,4194	0	0	0	
116812	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420198226			669	438			669	438	-0,05598	-0,15367	-0,98653					3,06	Invalid	Valid				149,7	192,4	482,2			122,4	80,1	0,2925	0,4273			0,2925	0,4273	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4985	669	438	0,2925	0,4273	0	0	0	
116828	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420214881			669	438			669	438	-0,05599	-0,15368	-0,98653					3,06	Invalid	Valid				149,7	192,4	482,2			122,4	80,1	0,2925	0,4273			0,2925	0,4273	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4986	669	438	0,2925	0,4273	0	0	0	
116845	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420231535			667	448			667	448	-0,05160	-0,15777	-0,98613					3,00	Invalid	Valid				147,2	192,7	482,9			122,0	81,9	0,2909	0,4345			0,2909	0,4345	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4987	667	448	0,2909	0,4345	0	0	0	
116862	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420248190			673	452			673	452	-0,04685	-0,15903	-0,98616					3,02	Invalid	Valid				145,9	192,8	483,6			122,9	82,6	0,2947	0,4370			0,2947	0,4370	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4988	673	452	0,2947	0,4370	0	0	0	
116878	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420264845			662	448			662	448	-0,05000	-0,15524	-0,98661					3,01	Invalid	Valid				145,5	191,8	484,6			121,0	81,8	0,2869	0,4340			0,2869	0,4340	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4989	662	448	0,2869	0,4340	0	0	0	
116895	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420281499			667	452			667	452	-0,04467	-0,15746	-0,98651					3,02	Invalid	Valid				143,9	192,3	486,0			121,9	82,7	0,2906	0,4374			0,2906	0,4374	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4990	667	452	0,2906	0,4374	0	0	0	
116912	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420298154			664	459			664	459	-0,04256	-0,16068	-0,98609					3,00	Invalid	Valid				142,4	193,1	488,6			121,3	83,9	0,2883	0,4423			0,2883	0,4423	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4991	664	459	0,2883	0,4423	0	0	0	
116928	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420314809			648	452			648	452	-0,04739	-0,15540	-0,98671					2,97	Invalid	Valid				142,0	191,8	489,1			118,5	82,6	0,2774	0,4370			0,2774	0,4370	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4992	648	452	0,2774	0,4370	0	0	0	
116945	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420331463			761	458			761	458	-0,00332	-0,16153	-0,98686					2,94	Invalid	Valid				140,8	194,4	493,2			139,1	83,7	0,3579	0,4414			0,3579	0,4414	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4993	761	458	0,3579	0,4414	0	0	0	
116962	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420348118			788	480			788	480	0,00747	-0,16914	-0,98556					2,99	Invalid	Valid				140,4	194,1	492,7			144,1	87,8	0,3773	0,4575			0,3773	0,4575	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4994	788	480	0,3773	0,4575	0	0	0	
116978	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420364773			802	477			802	477	0,01257	-0,16972	-0,98541					3,01	Invalid	Valid				140,4	195,6	496,0			146,7	87,2	0,3875	0,4550			0,3875	0,4550	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4995	802	477	0,3875	0,4550	0	0	0	
116995	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420381428			780	454			780	454	0,00469	-0,16040	-0,98704					2,96	Invalid	Valid				140,2	195,2	496,2			142,5	82,9	0,3713	0,4382			0,3713	0,4382	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4996	780	454	0,3713	0,4382	0	0	0	
117012	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420398082			763	441			763	441	-0,00294	-0,15856	-0,98735					2,98	Invalid	Valid				140,9	196,6	497,3			139,4	80,7	0,3590	0,4295			0,3590	0,4295	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4997	763	441	0,3590	0,4295	0	0	0	
117028	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420414737			773	440			773	440	0,00010	-0,15876	-0,98732					2,98	Invalid	Valid				141,3	196,9	497,3			141,3	80,4	0,3665	0,4286			0,3665	0,4286	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4998	773	440	0,3665	0,4286	0	0	0	
117045	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420431392			787	433			787	433	0,00419	-0,15704	-0,98758					2,97	Invalid	Valid				141,7	197,4	497,6			143,8	79,1	0,3763	0,4235			0,3763	0,4235	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4999	787	433	0,3763	0,4235	0	0	0	
117062	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420448046			782	438			782	438	0,00092	-0,15997	-0,98712					2,98	Invalid	Valid				142,5	198,0	497,8			142,9	80,1	0,3728	0,4273			0,3728	0,4273	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5000	782	438	0,3728	0,4273	0	0	0	
117078	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420464701			779	436			779	436	-0,00077	-0,15919	-0,98725					2,98	Invalid	Valid				142,8	198,1	497,9			142,5	79,6	0,3709	0,4255			0,3709	0,4255	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5001	779	436	0,3709	0,4255	0	0	0	
117095	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420481356			762	439			762	439	-0,00785	-0,16048	-0,98701					2,94	Invalid	Valid				143,3	198,3	498,6			139,3	80,2	0,3586	0,4277			0,3586	0,4277	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5002	762	439	0,3586	0,4277	0	0	0	
117112	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420498010			758	439			758	439	-0,00991	-0,16013	-0,98705					2,94	Invalid	Valid				143,5	198,1	498,4			138,5	80,2	0,3555	0,4277			0,3555	0,4277	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5003	758	439	0,3555	0,4277	0	0	0	
117128	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420514665			769	426			769	426	-0,00637	-0,15534	-0,98784					2,98	Invalid	Valid				143,8	198,0	498,6			140,6	77,9	0,3637	0,4186			0,3637	0,4186	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5004	769	426	0,3637	0,4186	0	0	0	
117145	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420531320			765	431			765	431	-0,00844	-0,15700	-0,98756					3,00	Invalid	Valid				144,1	197,9	498,9			139,8	78,8	0,3606	0,4223			0,3606	0,4223	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5005	765	431	0,3606	0,4223	0	0	0	
117162	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420547974			775	424			775	424	-0,00557	-0,15384	-0,98808					2,99	Invalid	Valid				144,5	197,6	498,4			141,7	77,5	0,3679	0,4169			0,3679	0,4169	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5006	775	424	0,3679	0,4169	0	0	0	
117178	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420564629			809	405			809	405	0,00576	-0,14702	-0,98912					2,99	Invalid	Valid				144,9	197,6	498,6			147,8	74,0	0,3919	0,4033			0,3919	0,4033	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5007	809	405	0,3919	0,4033	0	0	0	
117195	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420581284			810	410			810	410	0,00629	-0,14904	-0,98881					2,99	Invalid	Valid				144,9	197,6	498,6			148,1	75,0	0,3930	0,4074			0,3930	0,4074	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5008	810	410	0,3930	0,4074	0	0	0	
117211	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420597938			804	397			804	397	0,00181	-0,14430	-0,98953					2,99	Invalid	Valid				146,0	197,7	498,7			146,9	72,5	0,3882	0,3975			0,3882	0,3975	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5009	804	397	0,3882	0,3975	0	0	0	
117228	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6420614593			804	397			804	397	0,00180	-0,14430	-0,98953					2,99	Invalid	Valid				146,0	197,7	498,7			146,9	72,5	0,3882	0,3975			0,3882	0,3975	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	5010	804	397	0,3882	0,3975	0	0	0	
